time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,0.0369454136691,-0.0126647243915,11.3593546317,6.27783900501,6.27748354636,0.0,0.0867420857491,-0.0429961724553,2.41371883021,-0.00399932353713,0.0051864327638,0.0,437.4819086818228,435.5002807284022,438.68054636064903,436.53575655910237
1.3200000000000007,0.042266135479,-0.0153564086899,11.5073188297,6.27783917813,6.27720323439,0.0,0.0905884437269,-0.0467367422991,2.51819682724,0.00699970589254,-0.0476638912428,0.0,446.1867309923659,441.85098630191993,443.3679956054606,444.27072967609007
1.3800000000000008,0.0478261021172,-0.0182617963231,11.6599738567,6.27840828717,6.27462303388,0.0,0.0949999431029,-0.0500616369669,2.57018649728,0.0140427069981,-0.0350175060808,0.0,427.51887825409494,428.59389847495197,426.90854253568097,427.5089537824616
1.4400000000000008,0.053713961772,-0.0213626940992,11.8175286134,6.27908239102,6.27236652559,0.0,0.101484975628,-0.0532211993387,2.68138236784,0.00492740285304,-0.0433704792742,0.0,447.3815470953737,446.700244775867,446.8448442661758,446.10104096940154
1.5000000000000009,0.0600662121974,-0.0246504570362,11.9840924727,6.27944622073,6.27007662928,0.0,0.110531288589,-0.0563310387179,2.87028792317,0.00824505191539,-0.0293859075812,0.0,470.4154412903944,471.4964186712948,470.7137075034877,470.97027081434527
1.560000000000001,0.0669772551434,-0.0281060455707,12.1594440149,6.28014403206,6.26794848962,0.0,0.12002847617,-0.0587924119467,2.97449507023,0.0176614991661,-0.0518291231884,0.0,446.1100189289261,444.2729840624665,446.62859257064304,447.3958168618861
1.620000000000001,0.0745513847268,-0.0316991216245,12.3438776165,6.28223565454,6.26544384762,0.0,0.132755082258,-0.0607771893976,3.17275761186,0.0566112231253,-0.0267994155183,0.0,474.0346258307206,475.9531543182441,473.7903879677256,476.7759394009733
1.680000000000001,0.0828916831478,-0.0353524548927,12.537394148,0.00199237285438,6.26336147061,0.0,0.145429772236,-0.0606674030082,3.27749524071,0.0261560068171,-0.0593374902131,0.0,449.9183856147547,447.2754449056038,448.59214678236725,446.11354478671734
1.740000000000001,0.0920559263196,-0.0389437573134,12.7377974285,0.00362222337051,6.25956591165,0.0,0.160424488293,-0.0588746043744,3.40224129229,0.0291076220245,-0.0725545487445,0.0,455.4901724547545,454.4290357467864,454.5146541662971,454.7513089823765
1.8000000000000012,0.10216242995,-0.0423987270349,12.9439760932,0.00534272836268,6.25525606096,0.0,0.176875093496,-0.0561234506671,3.47016390793,0.0277958082907,-0.0704221108696,0.0,438.60486715213005,438.77788933039244,436.99748028953576,436.8883594449876
1.8600000000000012,0.113533173031,-0.0456171786683,13.1609465382,0.00685087896262,6.25119925971,0.0,0.202661848824,-0.0509560530038,3.76125401151,0.0192010144063,-0.0625189827198,0.0,504.5102050739051,505.07766435767803,504.3467879291356,503.7256524835362
1.9200000000000013,0.126303527219,-0.0485425859409,13.3876509044,0.0082088421131,6.24746592337,0.0,0.223357872233,-0.0464419781443,3.79542988493,0.0287375595779,-0.0616356271341,0.0,428.82195194965783,428.8940456730939,429.62888313980716,430.4368011863892
1.9800000000000013,0.140472950654,-0.051149547794,13.6188105945,0.00982168335085,6.24360909316,0.0,0.249334288362,-0.0402863264911,3.90949003132,0.0228817507512,-0.0701752304512,0.0,455.6245252863988,454.938290941325,454.8973024557779,454.42826310875347
2.0400000000000014,0.156205195936,-0.0533736578151,13.8548539466,0.0116791607614,6.23936715674,0.0,0.27546568679,-0.0336967381612,3.95843063462,0.0435486425936,-0.0717669008518,0.0,435.7729494214847,435.63593293117174,434.1849731341793,435.91587394355844
2.1000000000000014,0.173607621163,-0.0551571045781,14.0943173046,0.0143328774732,6.23574576224,0.0,0.304981815964,-0.0254997112708,4.02342888074,0.0455546146313,-0.043979173936,0.0,440.3597030594746,442.6496176914784,440.24423891575583,440.4113275341522
2.1600000000000015,0.192980012753,-0.0563550042874,14.3404534237,0.0172034943258,6.23280955689,0.0,0.341041469753,-0.0141293407631,4.18052102749,0.0520667853605,-0.0613675249857,0.0,470.253455011378,468.90306411016775,469.6436505239247,470.1497605170956
2.2200000000000015,0.214523970056,-0.0568265983741,14.5948019894,0.0201134966052,6.22920644647,0.0,0.377447513559,-0.00128241492805,4.29729900052,0.0401946102111,-0.0575434556076,0.0,458.73388206751815,459.03503665186463,459.17053844064316,458.22899951482805
2.2800000000000016,0.238201645856,-0.0565156812718,14.8538628932,0.0222431354841,6.22638918176,0.0,0.412085253721,0.0118563963415,4.33788187289,0.0238759271179,-0.031454319968,0.0,434.5055743597986,436.6859224732539,436.9200096418257,435.5577887765609
2.3400000000000016,0.263948662629,-0.0554015193566,15.1143573825,0.024191766918,6.22455341482,0.0,0.446309074902,0.0254342264874,4.34521773084,0.0457058026703,-0.0289329886448,0.0,425.2481775526079,425.4637665783127,424.6947290972277,426.56363136278
2.4000000000000017,0.291852139549,-0.0534042770316,15.3764914826,0.026482870643,6.22253596279,0.0,0.483968121755,0.0413797405526,4.39237842405,0.0155901757207,-0.0452129476007,0.0,438.78890850984817,437.4346419846879,440.17985272547224,437.68095580858574
2.4600000000000017,0.322143943362,-0.0503750760738,15.6428771885,0.0274552243544,6.21977392249,0.0,0.526010142219,0.0596798554988,4.48674572447,0.0174096857355,-0.0477283170613,0.0,454.4452894572043,454.24240462196303,453.17079050143,453.31694025256905
2.520000000000002,0.354992750149,-0.0462361702927,15.9145891324,0.0289941754412,6.21765152252,0.0,0.569166188618,0.0784061168239,4.56995571482,0.0384406239192,-0.0180220316724,0.0,449.39200713384065,451.79304225107677,450.89902442826934,452.5951457972608
2.580000000000002,0.390297207973,-0.0410146751907,16.1887040133,0.031296732928,6.21635730466,0.0,0.607747359016,0.095843614779,4.56719248881,0.0382463444893,-0.0298273908118,0.0,424.17572704213666,423.1605256790921,425.13663665371905,425.1207772318452
2.640000000000002,0.428277873884,-0.0345464930735,16.4676851602,0.0338366686878,6.21558614156,0.0,0.658353594828,0.120011143217,4.73147782503,0.0494550748496,0.00871559111667,0.0,475.01754473766835,477.96435309079465,476.00959571312933,476.8674870883388
2.700000000000002,0.469258843015,-0.0265899838427,16.7558669987,0.0362257349341,6.2163774974,0.0,0.707558703336,0.145496087646,4.87396409009,0.000915528960989,0.0208994300405,0.0,470.64811819957634,471.590153176091,473.55444412666367,469.80598150192606
2.760000000000002,0.51310053362,-0.0171027248494,17.0515453923,0.0361240920251,6.21763006987,0.0,0.75366266308,0.170727267717,4.98151279541,-0.00750444194143,0.020829727356,0.0,463.03683013916753,463.03131580712613,461.5639686941797,460.89893544654086
2.820000000000002,0.559552368995,-0.00617632760797,17.3517159642,0.0353720336117,6.21857264794,0.0,0.794606012853,0.193425313542,5.02398265677,-0.0252045032962,0.0027441848517,0.0,443.387812255542,441.8991932065562,443.9176851941002,442.46276072162004
2.880000000000002,0.608523905648,0.00613682350096,17.6556564986,0.0336912482177,6.21894583139,0.0,0.837718663375,0.216841301949,5.10699236286,-0.0343220643277,0.0123949358327,0.0,455.62708527492964,456.3980096623906,456.32051164119554,455.5918028674148
2.940000000000002,0.659986549064,0.019775431348,17.9632693646,0.0317112248431,6.22007864033,0.0,0.877592158993,0.237584378261,5.14659212862,-0.0304805312415,0.0294311927394,0.0,441.198488296724,442.6029968712785,444.3479839615579,444.66241731221663
3.000000000000002,0.714169096082,0.0347987769065,18.2788939539,0.0294713607132,6.22133552607,0.0,0.928220275773,0.262921741384,5.37319252277,-0.0568007443865,-0.00719715216107,0.0,501.3962115398002,498.7277014856594,499.4507537066825,497.52655040561
3.0600000000000023,0.771402442651,0.0512971978331,18.608707321,0.025642632551,6.22155377729,0.0,0.979480862157,0.286550083215,5.61939912795,-0.083983822122,0.0194089425516,0.0,505.50752747516617,507.4213627664353,507.9693691251362,506.013363788525
3.1200000000000023,0.831304611627,0.0689512300169,18.9469059752,0.0205349626994,6.22256445622,0.0,1.01713558582,0.301442784733,5.65373126991,-0.0875183917147,0.0111476079411,0.0,448.1319067972376,447.4596680383734,445.59441585697056,445.2993810662179
3.1800000000000024,0.893682905386,0.087478818967,19.2910734352,0.0155391744161,6.22352517201,0.0,1.06198720521,0.31555474054,5.81770214056,-0.0758853623983,0.0242989322006,0.0,485.38617903436216,486.3721916033915,485.6992295534534,486.5659877138947
3.2400000000000024,0.958406201975,0.106663269879,19.639720847,0.0107578943149,6.22523555906,0.0,1.09531166987,0.323528362212,5.80396374151,-0.0886446588421,0.0358150934314,0.0,432.22302281964323,433.1929354135631,434.52755853505397,433.45104291307274
3.3000000000000025,1.02525583698,0.126268321896,19.9903402768,0.00579531844984,6.22721172896,0.0,1.13276771652,0.329459565998,5.88296532797,-0.0729095402019,0.0264483943215,0.0,462.8925949632503,462.1551381605074,461.3813019422281,462.6167796250438
3.3600000000000025,1.09425895032,0.146127335548,20.3447526604,0.00118470652109,6.22926176798,0.0,1.16713410108,0.33208092825,5.93055022332,-0.0861720551361,0.0463138836405,0.0,452.56197402254617,454.15887696407714,454.0064989221563,452.9363026004955
3.4200000000000026,1.16532823831,0.16605231583,20.7029584161,6.27918604417,6.23198477051,0.0,1.20153260996,0.331569325248,6.00925468838,-0.0868579797077,0.0434548255376,0.0,463.76885446623874,463.54529288752406,463.2002866615441,463.14050158975357
3.4800000000000026,1.23819026384,0.185862681021,21.061675132,6.27355643065,6.23461121737,0.0,1.22699780975,0.328350921853,5.94831495157,-0.113799903578,0.0444049790302,0.0,419.42005216938816,419.5037840556601,421.330929391874,418.98611757277615
3.5400000000000027,1.31271271613,0.205345127561,21.4204237124,6.26685922391,6.23703909661,0.0,1.25680659691,0.320411194043,6.00967134579,-0.107586025433,0.0311142812351,0.0,458.47514749004404,457.4185279479687,458.2322503553313,458.71540078787075
